device_id,body_dims_mm,body_lenght_mm,body_width_mm,body_height_mm,body_dims_inch,body_lenght_inch,body_width_inch,body_height_inch,body_weight_g,body_weight_oz
10714,163.8 x 76.4 x 9.9,163.8,76.4,9.9,6.45 x 3.01 x 0.39,6.45,3.01,0.39,210.0,7.41
10802,165.3 x 76.8 x 9.4,165.3,76.8,9.4,6.51 x 3.02 x 0.37,6.51,3.02,0.37,215.0,7.58
10758,163.7 x 76.4 x 7.8,163.7,76.4,7.8,6.44 x 3.01 x 0.31,6.44,3.01,0.31,196.0,6.91
10780,162.6 x 74.8 x 9,162.6,74.8,9.0,6.40 x 2.94 x 0.35,6.4,2.94,0.35,208.0,7.34
10662,164 x 76.5 x 8.1,164.0,76.5,8.1,6.46 x 3.01 x 0.32,6.46,3.01,0.32,193.0,6.81
10768,161.8 x 75.3 x 8.9,161.8,75.3,8.9,6.37 x 2.96 x 0.35,6.37,2.96,0.35,190.0,6.7
10769,160.5 x 74.5 x 8.3,160.5,74.5,8.3,6.32 x 2.93 x 0.33,6.32,2.93,0.33,178.8,6.31
10247,160.5 x 74.5 x 8.3,160.5,74.5,8.3,6.32 x 2.93 x 0.33,6.32,2.93,0.33,178.8,6.31
10770,164.5 x 76.2 x 8.1,164.5,76.2,8.1,6.48 x 3.00 x 0.32,6.48,3.0,0.32,192.0,6.77
10771,164.5 x 76.2 x 8.1,164.5,76.2,8.1,6.48 x 3.00 x 0.32,6.48,3.0,0.32,192.0,6.77
10752,163.7 x 76.4 x 7.8,163.7,76.4,7.8,6.44 x 3.01 x 0.31,6.44,3.01,0.31,196.0,6.91
10727,163.7 x 76.4 x 7.8,163.7,76.4,7.8,6.44 x 3.01 x 0.31,6.44,3.01,0.31,196.0,6.91
10728,163.7 x 76.4 x 7.8,163.7,76.4,7.8,6.44 x 3.01 x 0.31,6.44,3.01,0.31,196.0,6.91
10661,161.2 x 77.3 x 9.1,161.2,77.3,9.1,6.35 x 3.04 x 0.36,6.35,3.04,0.36,199.0,7.02
10670,162.3 x 77.3 x 9.6,162.3,77.3,9.6,6.39 x 3.04 x 0.38,6.39,3.04,0.38,198.0,6.98
10615,165.4 x 76.8 x 9,165.4,76.8,9.0,6.51 x 3.02 x 0.35,6.51,3.02,0.35,214.5,7.55
10616,162.3 x 77.3 x 9.6,162.3,77.3,9.6,6.39 x 3.04 x 0.38,6.39,3.04,0.38,198.0,6.98
10582,165.4 x 76.8 x 9,165.4,76.8,9.0,6.51 x 3.02 x 0.35,6.51,3.02,0.35,215.0,7.58
10581,162 x 77.3 x 9.2,162.0,77.3,9.2,6.38 x 3.04 x 0.36,6.38,3.04,0.36,199.0,7.02
10609,162.3 x 77.3 x 9.6,162.3,77.3,9.6,6.39 x 3.04 x 0.38,6.39,3.04,0.38,198.0,6.98
10599,162.3 x 77.3 x 9.6,162.3,77.3,9.6,6.39 x 3.04 x 0.38,6.39,3.04,0.38,198.0,6.98
10517,165.1 x 76.4 x 9.3,165.1,76.4,9.3,6.5 x 3.01 x 0.37,6.5,3.01,0.37,216.0,7.62
10437,165.1 x 76.4 x 9.3,165.1,76.4,9.3,6.5 x 3.01 x 0.37,6.5,3.01,0.37,218.0,7.69
10473,165.1 x 76.4 x 9.3,165.1,76.4,9.3,6.5 x 3.01 x 0.37,6.5,3.01,0.37,216.0,7.62
10480,165.4 x 76.8 x 9,165.4,76.8,9.0,6.51 x 3.02 x 0.35,6.51,3.02,0.35,214.5,7.58
10591,164.9 x 77 x 9,164.9,77.0,9.0,6.49 x 3.03 x 0.35,6.49,3.03,0.35,194.0,6.84
10399,164.9 x 77.1 x 9,164.9,77.1,9.0,6.49 x 3.04 x 0.35,6.49,3.04,0.35,194.0,6.84
10461,165.3 x 76.8 x 10.1,165.3,76.8,10.1,6.51 x 3.02 x 0.40,6.51,3.02,0.4,225.0,7.94
10415,165.3 x 76.8 x 9.4,165.3,76.8,9.4,6.51 x 3.02 x 0.37,6.51,3.02,0.37,215.0,7.58
10398,164.9 x 77.1 x 9,164.9,77.1,9.0,6.49 x 3.04 x 0.35,6.49,3.04,0.35,194.0,6.84
10361,162.4 x 75.1 x 9.5,162.4,75.1,9.5,6.39 x 2.96 x 0.37,6.39,2.96,0.37,221.8,7.83
10349,163.3 x 75.4 x 9.1,163.3,75.4,9.1,6.43 x 2.97 x 0.36,6.43,2.97,0.36,213.0,7.51
10350,168.7 x 77.3 x 10.4,168.7,77.3,10.4,6.64 x 3.04 x 0.41,6.64,3.04,0.41,222.0,7.83
10318,165.8 x 76.7 x 8.8,165.8,76.7,8.8,6.53 x 3.02 x 0.35,6.53,3.02,0.35,209.0,7.37
10279,164.9 x 77.1 x 9,164.9,77.1,9.0,6.49 x 3.04 x 0.35,6.49,3.04,0.35,196.0,6.91
10277,164.9 x 77.1 x 9,164.9,77.1,9.0,6.49 x 3.04 x 0.35,6.49,3.04,0.35,196.0,6.91
10278,164.9 x 77 x 9,164.9,77.0,9.0,6.49 x 3.03 x 0.35,6.49,3.03,0.35,196.0,6.91
10233,163.3 x 77 x 9.1,163.3,77.0,9.1,6.43 x 3.03 x 0.36,6.43,3.03,0.36,198.0,6.98
10267,164.2 x 75.8 x 9,164.2,75.8,9.0,6.46 x 2.98 x 0.35,6.46,2.98,0.35,208.0,7.34
10266,164.2 x 75.8 x 9,164.2,75.8,9.0,6.46 x 2.98 x 0.35,6.46,2.98,0.35,205.0,7.23
10202,162.3 x 77.2 x 8.9,162.3,77.2,8.9,6.39 x 3.04 x 0.35,6.39,3.04,0.35,199.0,7.02
10200,165.3 x 76.6 x 8.8,165.3,76.6,8.8,6.51 x 3.02 x 0.35,6.51,3.02,0.35,208.0,7.34
10220,163.3 x 75.4 x 8.9,163.3,75.4,8.9,6.43 x 2.97 x 0.35,6.43,2.97,0.35,219.0,7.72
10235,165.3 x 76.6 x 8.8,165.3,76.6,8.8,6.51 x 3.02 x 0.35,6.51,3.02,0.35,208.0,7.34
10217,165.8 x 76.7 x 8.8,165.8,76.7,8.8,6.53 x 3.02 x 0.35,6.53,3.02,0.35,209.0,7.37
10192,162.3 x 77.2 x 8.9,162.3,77.2,8.9,6.39 x 3.04 x 0.35,6.39,3.04,0.35,199.0,7.02
10183,157.8 x 74.2 x 9.7,157.8,74.2,9.7,6.21 x 2.92 x 0.38,6.21,2.92,0.38,204.0,7.2
10207,164 x 74.8 x 7.9,164.0,74.8,7.9,6.46 x 2.94 x 0.31,6.46,2.94,0.31,192.0,6.77
10159,163.7 x 74.8 x 7.9,163.7,74.8,7.9,6.44 x 2.94 x 0.31,6.44,2.94,0.31,192.0,6.77
10150,163.3 x 75.4 x 8.9,163.3,75.4,8.9,6.43 x 2.97 x 0.35,6.43,2.97,0.35,218.0,7.69
10140,163.3 x 75.4 x 8.9,163.3,75.4,8.9,6.43 x 2.97 x 0.35,6.43,2.97,0.35,218.0,7.69
10147,165.8 x 76.7 x 8.8,165.8,76.7,8.8,6.53 x 3.02 x 0.35,6.53,3.02,0.35,209.0,7.37
10126,165.5 x 76.7 x 8.8,165.5,76.7,8.8,6.52 x 3.02 x 0.35,6.52,3.02,0.35,209.0,7.37
10120,165.8 x 76.7 x 8.8,165.8,76.7,8.8,6.53 x 3.02 x 0.35,6.53,3.02,0.35,209.0,7.37
10109,177.8 x 83.3 x 10.1,177.8,83.3,10.1,7.00 x 3.28 x 0.40,7.0,3.28,0.4,253.0,8.92
10110,168.7 x 77.3 x 10.4,168.7,77.3,10.4,6.64 x 3.04 x 0.41,6.64,3.04,0.41,222.0,7.83
10055,162.5 x 74.8 x 9,162.5,74.8,9.0,6.40 x 2.94 x 0.35,6.4,2.94,0.35,208.0,7.34
10082,162.5 x 74.8 x 9,162.5,74.8,9.0,6.40 x 2.94 x 0.35,6.4,2.94,0.35,208.0,7.34
10169,156.5 x 75.4 x 9.4,156.5,75.4,9.4,6.16 x 2.97 x 0.37,6.16,2.97,0.37,188.0,6.63
10078,156.5 x 75.4 x 9.4,156.5,75.4,9.4,6.16 x 2.97 x 0.37,6.16,2.97,0.37,188.0,6.63
9991,165.3 x 76.6 x 8.8,165.3,76.6,8.8,6.51 x 3.02 x 0.35,6.51,3.02,0.35,208.0,7.34
9979,165.3 x 76.6 x 8.8,165.3,76.6,8.8,6.51 x 3.02 x 0.35,6.51,3.02,0.35,208.0,7.34
9946,161.1 x 75.4 x 8.6,161.1,75.4,8.6,6.34 x 2.97 x 0.34,6.34,2.97,0.34,200.0,7.05
9945,157.8 x 74.2 x 9.7,157.8,74.2,9.7,6.21 x 2.92 x 0.38,6.21,2.92,0.38,208.0,7.34
9936,157.8 x 74.2 x 9.7,157.8,74.2,9.7,6.21 x 2.92 x 0.38,6.21,2.92,0.38,208.0,7.34
9935,157.8 x 74.2 x 9.7,157.8,74.2,9.7,6.21 x 2.92 x 0.38,6.21,2.92,0.38,208.0,7.34
9800,156.5 x 75.4 x 9.4,156.5,75.4,9.4,6.16 x 2.97 x 0.37,6.16,2.97,0.37,188.0,6.63
9897,156.5 x 75.4 x 9.4,156.5,75.4,9.4,6.16 x 2.97 x 0.37,6.16,2.97,0.37,188.0,6.63
9892,157.2 x 74.6 x 8.5,157.2,74.6,8.5,6.19 x 2.94 x 0.33,6.19,2.94,0.33,196.0,6.91
9891,157.2 x 74.6 x 8.5,157.2,74.6,8.5,6.19 x 2.94 x 0.33,6.19,2.94,0.33,196.0,6.91
9884,156.7 x 74.3 x 8.8,156.7,74.3,8.8,6.17 x 2.93 x 0.35,6.17,2.93,0.35,191.0,6.74
9862,156.8 x 74.5 x 8.7,156.8,74.5,8.7,6.17 x 2.93 x 0.34,6.17,2.93,0.34,179.0,6.31
9812,161.4 x 76.4 x 8.8,161.4,76.4,8.8,6.35 x 3.01 x 0.35,6.35,3.01,0.35,200.0,7.05
9779,163.6 x 75 x 8.8,163.6,75.0,8.8,6.44 x 2.95 x 0.35,6.44,2.95,0.35,205.0,7.23
9769,153.5 x 71.9 x 8.5,153.5,71.9,8.5,6.04 x 2.83 x 0.33,6.04,2.83,0.33,173.8,6.14
9716,146.3 x 70.4 x 9.6,146.3,70.4,9.6,5.76 x 2.77 x 0.38,5.76,2.77,0.38,165.0,5.82
9759,153.5 x 71.9 x 8.5,153.5,71.9,8.5,6.04 x 2.83 x 0.33,6.04,2.83,0.33,173.8,6.14
9749,156.8 x 74.5 x 8.7,156.8,74.5,8.7,6.17 x 2.93 x 0.34,6.17,2.93,0.34,179.0,6.31
9791,156.7 x 74.3 x 8.8,156.7,74.3,8.8,6.17 x 2.93 x 0.35,6.17,2.93,0.35,191.0,6.74
9738,156.7 x 74.3 x 8.8,156.7,74.3,8.8,6.17 x 2.93 x 0.35,6.17,2.93,0.35,191.0,6.74
9720,156.7 x 74.3 x 8.8,156.7,74.3,8.8,6.17 x 2.93 x 0.35,6.17,2.93,0.35,191.0,6.74
9708,156.7 x 74.3 x 8.8,156.7,74.3,8.8,6.17 x 2.93 x 0.35,6.17,2.93,0.35,191.0,6.74
9707,159.2 x 75.2 x 8.1,159.2,75.2,8.1,6.27 x 2.96 x 0.32,6.27,2.96,0.32,186.0,6.56
9639,163.6 x 75 x 8.8,163.6,75.0,8.8,6.44 x 2.95 x 0.35,6.44,2.95,0.35,205.0,7.23
9498,158.7 x 75.6 x 8.5,158.7,75.6,8.5,6.25 x 2.98 x 0.33,6.25,2.98,0.33,180.0,6.35
9521,159.2 x 75.2 x 8.1,159.2,75.2,8.1,6.27 x 2.96 x 0.32,6.27,2.96,0.32,186.0,6.56
9602,157.9 x 74.7 x 9.4,157.9,74.7,9.4,6.22 x 2.94 x 0.37,6.22,2.94,0.37,225.0,7.94
9584,157.5 x 74.7 x 7.6,157.5,74.7,7.6,6.20 x 2.94 x 0.30,6.2,2.94,0.3,173.0,6.1
9583,147.5 x 70.5 x 7.5,147.5,70.5,7.5,5.81 x 2.78 x 0.30,5.81,2.78,0.3,155.0,5.47
9507,157.5 x 74.7 x 7.6,157.5,74.7,7.6,6.20 x 2.94 x 0.30,6.2,2.94,0.3,173.0,6.1
9534,140.4 x 70.1 x 8.4,140.4,70.1,8.4,5.53 x 2.76 x 0.33,5.53,2.76,0.33,137.0,4.83
9513,159.2 x 75.2 x 8.1,159.2,75.2,8.1,6.27 x 2.96 x 0.32,6.27,2.96,0.32,186.0,6.56
9499,147.8 x 71.9 x 7.8,147.8,71.9,7.8,5.82 x 2.83 x 0.31,5.82,2.83,0.31,150.0,5.29
9382,160 x 75.2 x 8.7,160.0,75.2,8.7,6.30 x 2.96 x 0.34,6.3,2.96,0.34,190.0,6.7
9378,157.9 x 74.7 x 8.5,157.9,74.7,8.5,6.22 x 2.94 x 0.33,6.22,2.94,0.33,218.0,7.69
9333,157.9 x 76.4 x 8.3,157.9,76.4,8.3,6.22 x 3.01 x 0.33,6.22,3.01,0.33,182.0,6.42
9329,156.4 x 75.8 x 7.5,156.4,75.8,7.5,6.16 x 2.98 x 0.30,6.16,2.98,0.3,169.0,5.96
9293,155.5 x 75.3 x 8.8,155.5,75.3,8.8,6.12 x 2.96 x 0.35,6.12,2.96,0.35,182.0,6.42
9140,158.7 x 75.4 x 7.3,158.7,75.4,7.3,6.25 x 2.97 x 0.29,6.25,2.97,0.29,166.0,5.86
9247,149.3 x 71.7 x 8.8,149.3,71.7,8.8,5.88 x 2.82 x 0.35,5.88,2.82,0.35,178.0,6.28
8963,176.2 x 87.4 x 8,176.2,87.4,8.0,6.94 x 3.44 x 0.31,6.94,3.44,0.31,221.0,7.8
9249,200.2 x 120.3 x 7.9,200.2,120.3,7.9,7.88 x 4.74 x 0.31,7.88,4.74,0.31,342.5,12.1
9237,147.5 x 71.5 x 8.3,147.5,71.5,8.3,5.81 x 2.81 x 0.33,5.81,2.81,0.33,146.0,5.15
9217,147.5 x 71.5 x 8.3,147.5,71.5,8.3,5.81 x 2.81 x 0.33,5.81,2.81,0.33,145.0,5.11
9219,147.3 x 73.1 x 7.5,147.3,73.1,7.5,5.80 x 2.88 x 0.30,5.8,2.88,0.3,164.0,5.78
9185,160.7 x 77.3 x 8.1,160.7,77.3,8.1,6.33 x 3.04 x 0.32,6.33,3.04,0.32,170.0,6.0
9067,150.9 x 74.9 x 8.1,150.9,74.9,8.1,5.94 x 2.95 x 0.32,5.94,2.95,0.32,191.0,6.74
9120,158.6 x 75.4 x 8.1,158.6,75.4,8.1,6.24 x 2.97 x 0.32,6.24,2.97,0.32,181.0,6.38
8893,158.6 x 75.4 x 8.1,158.6,75.4,8.1,6.24 x 2.97 x 0.32,6.24,2.97,0.32,181.0,6.38
9164,161.6 x 75.4 x 9.3,161.6,75.4,9.3,6.36 x 2.97 x 0.37,6.36,2.97,0.37,190.0,6.7
8959,158.5 x 75.5 x 8.1,158.5,75.5,8.1,6.24 x 2.97 x 0.32,6.24,2.97,0.32,180.0,6.35
8768,151.8 x 72.8 x 7.7,151.8,72.8,7.7,5.98 x 2.87 x 0.30,5.98,2.87,0.3,157.0,5.54
8898,140.4 x 70.1 x 8.4,140.4,70.1,8.4,5.53 x 2.76 x 0.33,5.53,2.76,0.33,137.0,4.83
8753,153 x 76.2 x 7.7,153.0,76.2,7.7,6.02 x 3.00 x 0.30,6.02,3.0,0.3,153.0,5.4
8818,153 x 76.2 x 7.6,153.0,76.2,7.6,6.02 x 3.00 x 0.30,6.02,3.0,0.3,150.0,5.29
8707,152.6 x 74 x 7.6,152.6,74.0,7.6,6.01 x 2.91 x 0.30,6.01,2.91,0.3,163.0,5.75
8529,151.8 x 75.5 x 7.7,151.8,75.5,7.7,5.98 x 2.97 x 0.30,5.98,2.97,0.3,185.0,6.53
8776,155.4 x 75.8 x 7.3,155.4,75.8,7.3,6.12 x 2.98 x 0.29,6.12,2.98,0.29,165.0,5.82
8582,174.1 x 88.7 x 7.6,174.1,88.7,7.6,6.85 x 3.49 x 0.30,6.85,3.49,0.3,211.0,7.44
8608,139.2 x 70 x 8.7,139.2,70.0,8.7,5.48 x 2.76 x 0.34,5.48,2.76,0.34,150.0,5.29
8477,200.4 x 132.6 x 7,200.4,132.6,7.0,7.89 x 5.22 x 0.28,7.89,5.22,0.28,328.0,11.57
8439,144.4 x 69.7 x 7.1,144.4,69.7,7.1,5.69 x 2.74 x 0.28,5.69,2.74,0.28,135.0,4.76
8580,151 x 76 x 8.5,151.0,76.0,8.5,5.94 x 2.99 x 0.33,5.94,2.99,0.33,165.0,5.82
8531,151 x 76 x 8.5,151.0,76.0,8.5,5.94 x 2.99 x 0.33,5.94,2.99,0.33,165.0,5.82
8420,139.9 x 70.4 x 8.5,139.9,70.4,8.5,5.51 x 2.77 x 0.33,5.51,2.77,0.33,131.5,4.66
8419,141.3 x 69.6 x 8.9,141.3,69.6,8.9,5.56 x 2.74 x 0.35,5.56,2.74,0.35,156.0,5.5
8263,141.3 x 69.6 x 8.9,141.3,69.6,8.9,5.56 x 2.74 x 0.35,5.56,2.74,0.35,156.0,5.5
8400,158.8 x 81.9 x 7.9,158.8,81.9,7.9,6.25 x 3.22 x 0.31,6.25,3.22,0.31,209.0,7.37
8014,156.2 x 77.3 x 7.6,156.2,77.3,7.6,6.15 x 3.04 x 0.30,6.15,3.04,0.3,166.0,5.86
8350,154.6 x 77.7 x 8,154.6,77.7,8.0,6.09 x 3.06 x 0.31,6.09,3.06,0.31,168.0,5.93
7260,145.6 x 70.3 x 8.3,145.6,70.3,8.3,5.73 x 2.77 x 0.33,5.73,2.77,0.33,145.0,5.11
8291,151 x 76 x 8.4,151.0,76.0,8.4,5.94 x 2.99 x 0.33,5.94,2.99,0.33,175.0,6.17
8233,151.5 x 76.2 x 8.2,151.5,76.2,8.2,5.96 x 3.00 x 0.32,5.96,3.0,0.32,174.0,6.14
8212,139.3 x 69.6 x 8.5,139.3,69.6,8.5,5.48 x 2.74 x 0.33,5.48,2.74,0.33,144.0,5.08
8250,139.3 x 69.6 x 8.5,139.3,69.6,8.5,5.48 x 2.74 x 0.33,5.48,2.74,0.33,144.0,5.08
8150,139.3 x 69.6 x 8.5,139.3,69.6,8.5,5.48 x 2.74 x 0.33,5.48,2.74,0.33,144.0,5.08
8007,139.3 x 69.6 x 8.5,139.3,69.6,8.5,5.48 x 2.74 x 0.33,5.48,2.74,0.33,144.0,5.08
7962,139.3 x 70.8 x 7.8,139.3,70.8,7.8,5.48 x 2.79 x 0.31,5.48,2.79,0.31,133.0,4.69
7863,150 x 76 x 8.7,150.0,76.0,8.7,5.91 x 2.99 x 0.34,5.91,2.99,0.34,164.0,5.78
7862,139.3 x 69.6 x 8.5,139.3,69.6,8.5,5.48 x 2.74 x 0.33,5.48,2.74,0.33,144.0,5.08
7822,154 x 78.7 x 9.4,154.0,78.7,9.4,6.06 x 3.10 x 0.37,6.06,3.1,0.37,185.0,6.53
7769,150 x 76 x 8.7,150.0,76.0,8.7,5.91 x 2.99 x 0.34,5.91,2.99,0.34,164.0,5.78
7512,138.1 x 69.6 x 7.8,138.1,69.6,7.8,5.44 x 2.74 x 0.31,5.44,2.74,0.31,132.0,4.66
6992,152 x 76 x 8.3,152.0,76.0,8.3,5.98 x 2.99 x 0.33,5.98,2.99,0.33,160.0,5.64
7710,134 x 67 x 9,134.0,67.0,9.0,5.28 x 2.64 x 0.35,5.28,2.64,0.35,133.0,4.69
7480,134 x 67 x 9,134.0,67.0,9.0,5.28 x 2.64 x 0.35,5.28,2.64,0.35,133.0,4.69
7211,138.1 x 69.6 x 7.8,138.1,69.6,7.8,5.44 x 2.74 x 0.31,5.44,2.74,0.31,130.0,4.59
6952,155.1 x 77.6 x 7,155.1,77.6,7.0,6.11 x 3.06 x 0.28,6.11,3.06,0.28,161.0,5.68
6944,155.1 x 77.6 x 7,155.1,77.6,7.0,6.11 x 3.06 x 0.28,6.11,3.06,0.28,161.0,5.68
7159,134 x 67.2 x 9.4,134.0,67.2,9.4,5.28 x 2.65 x 0.37,5.28,2.65,0.37,132.0,4.66
6884,134 x 67.2 x 9.4,134.0,67.2,9.4,5.28 x 2.65 x 0.37,5.28,2.65,0.37,133.0,4.69
6866,139.2 x 68.5 x 8.9,139.2,68.5,8.9,5.48 x 2.70 x 0.35,5.48,2.7,0.35,149.0,5.26
6561,154 x 78.7 x 9.5,154.0,78.7,9.5,6.06 x 3.10 x 0.37,6.06,3.1,0.37,185.0,6.53
6518,139.2 x 68.5 x 8.9,139.2,68.5,8.9,5.48 x 2.70 x 0.35,5.48,2.7,0.35,149.0,5.26
6365,202 x 135.4 x 8.5,202.0,135.4,8.5,7.95 x 5.33 x 0.33,7.95,5.33,0.33,360.0,12.7
6217,154 x 78.7 x 9.5,154.0,78.7,9.5,6.06 x 3.10 x 0.37,6.06,3.1,0.37,199.0,7.02
5678,144 x 73.6 x 8.1,144.0,73.6,8.1,5.67 x 2.90 x 0.32,5.67,2.9,0.32,145.0,5.11
6373,137 x 69 x 9.9,137.0,69.0,9.9,5.39 x 2.72 x 0.39,5.39,2.72,0.39,158.0,5.57
5609,137 x 69 x 9.9,137.0,69.0,9.9,5.39 x 2.72 x 0.39,5.39,2.72,0.39,158.0,5.57
5397,126 x 62 x 10.2,126.0,62.0,10.2,4.96 x 2.44 x 0.40,4.96,2.44,0.4,145.0,5.11
4928,126 x 62 x 10.2,126.0,62.0,10.2,4.96 x 2.44 x 0.40,4.96,2.44,0.4,145.0,5.11
4929,125 x 63 x 11.9,125.0,63.0,11.9,4.92 x 2.48 x 0.47,4.92,2.48,0.47,149.0,5.26
12751,164 x 76.4 x 8.8,164.0,76.4,8.8,6.46 x 3.01 x 0.35,6.46,3.01,0.35,246.0,8.68
12708,164 x 76.4 x 8.9,164.0,76.4,8.9,6.46 x 3.01 x 0.35,6.46,3.01,0.35,229.0,8.08
12712,165 x 76.1 x 8.3,165.0,76.1,8.3,6.50 x 3.00 x 0.33,6.5,3.0,0.33,207.0,7.3
12613,161.9 x 72.8 x 8,161.9,72.8,8.0,6.37 x 2.87 x 0.31,6.37,2.87,0.31,178.0,6.28
12612,165 x 76.1 x 8.4,165.0,76.1,8.4,6.50 x 3.00 x 0.33,6.5,3.0,0.33,190.0,6.7
12611,163.5 x 75.2 x 8.5,163.5,75.2,8.5,6.44 x 2.96 x 0.33,6.44,2.96,0.33,197.0,6.95
12435,163.7 x 75 x 8,163.7,75.0,8.0,6.44 x 2.95 x 0.31,6.44,2.95,0.31,192.0,6.77
12428,163.9 x 76.3 x 8.3,163.9,76.3,8.3,6.45 x 3.00 x 0.33,6.45,3.0,0.33,228.0,8.04
12399,164 x 76.4 x 8.9,164.0,76.4,8.9,6.46 x 3.01 x 0.35,6.46,3.01,0.35,230.0,8.11
12398,164 x 76.4 x 9.5,164.0,76.4,9.5,6.46 x 3.01 x 0.37,6.46,3.01,0.37,228.0,8.04
12455,168 x 77.5 x 8.6,168.0,77.5,8.6,6.61 x 3.05 x 0.34,6.61,3.05,0.34,198.0,6.98
12157,163.9 x 76.3 x 8.3,163.9,76.3,8.3,6.45 x 3.00 x 0.33,6.45,3.0,0.33,228.0,8.04
12096,163 x 74 x 8,163.0,74.0,8.0,6.42 x 2.91 x 0.31,6.42,2.91,0.31,183.4,6.46
12042,164 x 76.4 x 8.9,164.0,76.4,8.9,6.46 x 3.01 x 0.35,6.46,3.01,0.35,230.0,8.11
12015,164 x 76.4 x 8.9,164.0,76.4,8.9,6.46 x 3.01 x 0.35,6.46,3.01,0.35,228.0,8.04
12006,163.5 x 75.8 x 7.6,163.5,75.8,7.6,6.44 x 2.98 x 0.30,6.44,2.98,0.3,192.5,6.81
12005,163.3 x 73.6 x 8.4,163.3,73.6,8.4,6.43 x 2.90 x 0.33,6.43,2.9,0.33,204.0,7.2
11944,163.5 x 75.8 x 7.6,163.5,75.8,7.6,6.44 x 2.98 x 0.30,6.44,2.98,0.3,182.0,6.42
11917,163.5 x 75.8 x 7.6,163.5,75.8,7.6,6.44 x 2.98 x 0.30,6.44,2.98,0.3,184.0,6.49
11698,161.3 x 74 x 8.1,161.3,74.0,8.1,6.35 x 2.91 x 0.32,6.35,2.91,0.32,205.0,7.23
11649,166.3 x 77.1 x 10,166.3,77.1,10.0,6.55 x 3.04 x 0.39,6.55,3.04,0.39,235.0,8.29
11664,170.6 x 78.3 x 9.5,170.6,78.3,9.5,6.72 x 3.08 x 0.37,6.72,3.08,0.37,215.0,7.58
11660,163.9 x 76.2 x 8.3,163.9,76.2,8.3,6.45 x 3.00 x 0.33,6.45,3.0,0.33,190.0,6.7
11958,164 x 75.5 x 9.2,164.0,75.5,9.2,6.46 x 2.97 x 0.36,6.46,2.97,0.36,211.0,7.44
11612,168 x 77.5 x 9.4,168.0,77.5,9.4,6.61 x 3.05 x 0.37,6.61,3.05,0.37,214.0,7.55
11611,168 x 77.5 x 9.4,168.0,77.5,9.4,6.61 x 3.05 x 0.37,6.61,3.05,0.37,214.0,7.55
11516,162.9 x 72.9 x 8.7,162.9,72.9,8.7,6.41 x 2.87 x 0.34,6.41,2.87,0.34,199.0,7.02
11379,161.9 x 72.9 x 8.4,161.9,72.9,8.4,6.37 x 2.87 x 0.33,6.37,2.87,0.33,199.0,7.02
11579,168 x 77.5 x 9.4,168.0,77.5,9.4,6.61 x 3.05 x 0.37,6.61,3.05,0.37,214.3,7.55
11364,166.3 x 77.1 x 10,166.3,77.1,10.0,6.55 x 3.04 x 0.39,6.55,3.04,0.39,235.0,8.29
11363,170.6 x 78.3 x 9.5,170.6,78.3,9.5,6.72 x 3.08 x 0.37,6.72,3.08,0.37,215.0,7.58
11700,165.2 x 75.2 x 8.3,165.2,75.2,8.3,6.50 x 2.96 x 0.33,6.5,2.96,0.33,170.0,6.0
11243,163.9 x 76.2 x 8.3,163.9,76.2,8.3,6.45 x 3.00 x 0.33,6.45,3.0,0.33,190.0,6.7
11240,165.2 x 75.2 x 8.2,165.2,75.2,8.2,6.50 x 2.96 x 0.32,6.5,2.96,0.32,180.0,6.35
11946,137.3 x 67.5 x 10.5,137.3,67.5,10.5,5.41 x 2.66 x 0.41,5.41,2.66,0.41,143.0,5.04
11203,137.5 x 67.5 x 10,137.5,67.5,10.0,5.41 x 2.66 x 0.39,5.41,2.66,0.39,143.0,5.04
11083,169.9 x 77.2 x 9.5,169.9,77.2,9.5,6.69 x 3.04 x 0.37,6.69,3.04,0.37,215.0,7.58
11082,169.9 x 77.2 x 9.5,169.9,77.2,9.5,6.69 x 3.04 x 0.37,6.69,3.04,0.37,215.0,7.58
11009,165.8 x 77.8 x 8.9,165.8,77.8,8.9,6.53 x 3.06 x 0.35,6.53,3.06,0.35,193.0,6.81
10929,163 x 75.3 x 7.8,163.0,75.3,7.8,6.42 x 2.96 x 0.31,6.42,2.96,0.31,186.0,6.56
10914,161.8 x 73 x 8.5,161.8,73.0,8.5,6.37 x 2.87 x 0.33,6.37,2.87,0.33,198.0,6.98
10885,166 x 76 x 8.7,166.0,76.0,8.7,6.54 x 2.99 x 0.34,6.54,2.99,0.34,190.0,6.7
10837,161.5 x 73 x 8,161.5,73.0,8.0,6.36 x 2.87 x 0.31,6.36,2.87,0.31,188.0,6.63
10858,163.6 x 75.3 x 7.9,163.6,75.3,7.9,6.44 x 2.96 x 0.31,6.44,2.96,0.31,186.0,6.56
10798,163.5 x 75.2 x 7.8,163.5,75.2,7.8,6.44 x 2.96 x 0.31,6.44,2.96,0.31,183.0,6.46
10820,164.8 x 76.4 x 7.9,164.8,76.4,7.9,6.49 x 3.01 x 0.31,6.49,3.01,0.31,184.0,6.49
10821,165.8 x 77 x 9.6,165.8,77.0,9.6,6.53 x 3.03 x 0.38,6.53,3.03,0.38,210.0,7.41
10772,169.9 x 77.2 x 9.7,169.9,77.2,9.7,6.69 x 3.04 x 0.38,6.69,3.04,0.38,220.0,7.76
